wavelength_um,rsr_watts,sensor,band
0.87,0.000163882,terra_modis,band1
0.88,5.33E-05,terra_modis,band1
0.89,6.35E-05,terra_modis,band1
0.9,5.14E-05,terra_modis,band1
0.91,6.45E-05,terra_modis,band1
0.92,3.51E-05,terra_modis,band1
0.93,3.44E-05,terra_modis,band1
0.94,3.32E-05,terra_modis,band1
0.95,7.76E-05,terra_modis,band1
0.96,8.88E-05,terra_modis,band1
0.97,0.000139009,terra_modis,band1
0.98,4.80E-05,terra_modis,band1
0.99,3.38E-05,terra_modis,band1
1,3.27E-05,terra_modis,band1
1.01,4.12E-05,terra_modis,band1
1.02,5.93E-05,terra_modis,band1
1.03,6.13E-05,terra_modis,band1
1.04,5.36E-05,terra_modis,band1
1.05,6.06E-05,terra_modis,band1
1.06,7.26E-05,terra_modis,band1
1.07,7.03E-05,terra_modis,band1
1.08,7.90E-05,terra_modis,band1
1.09,9.24E-05,terra_modis,band1
1.1,0.000126032,terra_modis,band1
0.35,0.000297943,terra_modis,band2
0.36,0.000283684,terra_modis,band2
0.37,0.000304559,terra_modis,band2
0.38,0.000183719,terra_modis,band2
0.39,0.00013888,terra_modis,band2
0.4,0.000165196,terra_modis,band2
0.41,9.25E-05,terra_modis,band2
0.42,7.11E-05,terra_modis,band2
0.43,9.72E-05,terra_modis,band2
0.44,8.18E-05,terra_modis,band2
0.45,6.59E-05,terra_modis,band2
0.46,5.22E-05,terra_modis,band2
0.47,4.45E-05,terra_modis,band2
0.48,4.77E-05,terra_modis,band2
0.49,3.65E-05,terra_modis,band2
0.5,4.02E-05,terra_modis,band2
0.51,4.48E-05,terra_modis,band2
0.52,3.14E-05,terra_modis,band2
0.53,3.06E-05,terra_modis,band2
0.54,3.63E-05,terra_modis,band2
0.55,3.66E-05,terra_modis,band2
0.56,3.38E-05,terra_modis,band2
0.57,2.82E-05,terra_modis,band2
0.58,3.49E-05,terra_modis,band2
0.59,3.87E-05,terra_modis,band2
0.6,7.11E-05,terra_modis,band2
0.61,7.33E-05,terra_modis,band2
0.62,0.000150153,terra_modis,band2
0.63,0.000235526,terra_modis,band2
0.64,0.00037673,terra_modis,band2
0.65,0.000182532,terra_modis,band2
0.66,0.00103705,terra_modis,band2
0.67,0.00105425,terra_modis,band2
0.68,0.000808676,terra_modis,band2
0.69,0.000120428,terra_modis,band2
0.7,0.000412739,terra_modis,band2
0.71,9.05E-05,terra_modis,band2
0.72,0.000106752,terra_modis,band2
0.73,4.23E-05,terra_modis,band2
0.74,8.47E-05,terra_modis,band2
0.75,6.57E-05,terra_modis,band2
0.76,0.000215214,terra_modis,band2
0.77,0.000440674,terra_modis,band2
0.78,0.000825851,terra_modis,band2
0.79,0.0010283,terra_modis,band2
0.8,0.00179476,terra_modis,band2
0.803369,0.000746964,terra_modis,band2
0.80539,0.00113458,terra_modis,band2
0.808369,0.00165372,terra_modis,band2
0.81039,0.00193717,terra_modis,band2
0.81339,0.00283349,terra_modis,band2
0.81539,0.00395436,terra_modis,band2
0.81839,0.00707876,terra_modis,band2
0.82039,0.0125305,terra_modis,band2
0.82339,0.0291913,terra_modis,band2
0.82539,0.0553052,terra_modis,band2
0.82838,0.113904,terra_modis,band2
0.83038,0.164168,terra_modis,band2
0.833369,0.247134,terra_modis,band2
0.835369,0.329724,terra_modis,band2
0.83838,0.517874,terra_modis,band2
0.84038,0.686537,terra_modis,band2
0.84339,0.899397,terra_modis,band2
0.84539,0.950015,terra_modis,band2
0.84838,0.961036,terra_modis,band2
0.85038,0.951878,terra_modis,band2
0.853369,0.941617,terra_modis,band2
0.85539,0.947638,terra_modis,band2
0.858369,0.972597,terra_modis,band2
0.860369,0.992119,terra_modis,band2
0.86338,1,terra_modis,band2
0.86538,0.982019,terra_modis,band2
0.86839,0.948361,terra_modis,band2
0.870369,0.905963,terra_modis,band2
0.873369,0.747951,terra_modis,band2
0.87538,0.537965,terra_modis,band2
0.87839,0.230191,terra_modis,band2
0.88038,0.133463,terra_modis,band2
0.883369,0.0674524,terra_modis,band2
0.88539,0.0508459,terra_modis,band2
0.88838,0.0368758,terra_modis,band2
0.890369,0.03086,terra_modis,band2
0.89338,0.022257,terra_modis,band2
0.89538,0.0170015,terra_modis,band2
0.89838,0.00998963,terra_modis,band2
0.900369,0.00775458,terra_modis,band2
0.91,0.00477509,terra_modis,band2
0.92,0.00550343,terra_modis,band2
0.93,0.00352123,terra_modis,band2
0.94,0.00129277,terra_modis,band2
0.95,0.00294685,terra_modis,band2
0.96,0.00218502,terra_modis,band2
0.97,0.00188737,terra_modis,band2
0.98,0.00200623,terra_modis,band2
0.99,9.24E-05,terra_modis,band2
1,6.44E-05,terra_modis,band2
1.01,8.82E-05,terra_modis,band2
1.02,8.12E-05,terra_modis,band2
1.03,7.90E-05,terra_modis,band2
1.04,0.000279722,terra_modis,band2
1.05,8.73E-05,terra_modis,band2
1.06,9.06E-05,terra_modis,band2
1.07,0.000123485,terra_modis,band2
1.08,0.000201437,terra_modis,band2
1.09,0.000254824,terra_modis,band2
1.1,0.00025243,terra_modis,band2
0.35,0.000318725,terra_modis,band3
0.36,0.000164353,terra_modis,band3
0.37,0.000175597,terra_modis,band3
0.38,0.000119499,terra_modis,band3
0.39,0.00018155,terra_modis,band3
0.4,0.0013973,terra_modis,band3
0.41,0.000122377,terra_modis,band3
0.42,0.00042239,terra_modis,band3
0.43,0.000799102,terra_modis,band3
0.4392,0.000288076,terra_modis,band3
0.44019,0.00022991,terra_modis,band3
0.4412,0.000294636,terra_modis,band3
0.442179,0.000318929,terra_modis,band3
0.44319,0.000381074,terra_modis,band3
0.444209,0.000495929,terra_modis,band3
0.4452,0.000537689,terra_modis,band3
0.44619,0.000953406,terra_modis,band3
0.44719,0.00135005,terra_modis,band3
0.4482,0.00182792,terra_modis,band3
0.449179,0.00264805,terra_modis,band3
0.4502,0.00450824,terra_modis,band3
0.4512,0.0086487,terra_modis,band3
0.4522,0.0178435,terra_modis,band3
0.453179,0.0404898,terra_modis,band3
0.45419,0.101683,terra_modis,band3
0.455209,0.239842,terra_modis,band3
0.45619,0.449592,terra_modis,band3
0.4572,0.691881,terra_modis,band3
0.458179,0.87658,terra_modis,band3
0.45919,0.975988,terra_modis,band3
0.46019,1,terra_modis,band3
0.461179,0.969344,terra_modis,band3
0.4622,0.901278,terra_modis,band3
0.463209,0.845132,terra_modis,band3
0.464209,0.837311,terra_modis,band3
0.4652,0.843284,terra_modis,band3
0.46619,0.846415,terra_modis,band3
0.4672,0.860784,terra_modis,band3
0.468209,0.884946,terra_modis,band3
0.469179,0.911153,terra_modis,band3
0.47019,0.92919,terra_modis,band3
0.4712,0.917578,terra_modis,band3
0.4722,0.870342,terra_modis,band3
0.47319,0.787985,terra_modis,band3
0.474179,0.665293,terra_modis,band3
0.475179,0.502695,terra_modis,band3
0.47619,0.321345,terra_modis,band3
0.4772,0.171332,terra_modis,band3
0.47819,0.0784788,terra_modis,band3
0.47919,0.0331535,terra_modis,band3
0.48019,0.0144349,terra_modis,band3
0.4812,0.00670438,terra_modis,band3
0.4822,0.0034712,terra_modis,band3
0.483179,0.00188232,terra_modis,band3
0.48419,0.00116973,terra_modis,band3
0.4852,0.000685301,terra_modis,band3
0.4862,0.000345787,terra_modis,band3
0.48719,0.000228931,terra_modis,band3
0.488179,0.000177352,terra_modis,band3
0.48919,0.000126173,terra_modis,band3
0.4902,0.000133828,terra_modis,band3
0.49119,0.000126662,terra_modis,band3
0.492179,0.000125987,terra_modis,band3
0.4932,0.000116314,terra_modis,band3
0.4952,0.000166573,terra_modis,band3
0.4962,0.000183067,terra_modis,band3
0.4972,0.000164856,terra_modis,band3
0.4982,0.000144955,terra_modis,band3
0.4992,0.000166567,terra_modis,band3
0.5,0.000258259,terra_modis,band3
0.51,0.00033333,terra_modis,band3
0.52,0.000385951,terra_modis,band3
0.53,0.000381662,terra_modis,band3
0.54,0.000388562,terra_modis,band3
0.55,0.00040863,terra_modis,band3
0.56,0.000671076,terra_modis,band3
0.57,0.00209956,terra_modis,band3
0.58,0.00106929,terra_modis,band3
0.59,0.00076584,terra_modis,band3
0.6,0.000187496,terra_modis,band3
0.61,4.74E-05,terra_modis,band3
0.62,5.66E-05,terra_modis,band3
0.63,6.11E-05,terra_modis,band3
0.64,7.75E-05,terra_modis,band3
0.65,7.68E-05,terra_modis,band3
0.66,0.000139575,terra_modis,band3
0.67,0.000131291,terra_modis,band3
0.68,8.99E-05,terra_modis,band3
0.69,6.81E-05,terra_modis,band3
0.7,3.14E-05,terra_modis,band3
0.71,2.40E-05,terra_modis,band3
0.72,3.75E-05,terra_modis,band3
0.73,2.94E-05,terra_modis,band3
0.74,4.62E-05,terra_modis,band3
0.75,4.69E-05,terra_modis,band3
0.76,3.05E-05,terra_modis,band3
0.77,8.99E-05,terra_modis,band3
0.78,6.85E-05,terra_modis,band3
0.79,0.000109446,terra_modis,band3
0.8,6.62E-05,terra_modis,band3
0.81,5.94E-05,terra_modis,band3
0.82,9.48E-05,terra_modis,band3
0.83,0.000119635,terra_modis,band3
0.84,0.000137343,terra_modis,band3
0.85,0.000157302,terra_modis,band3
0.86,0.000228641,terra_modis,band3
0.87,0.000151557,terra_modis,band3
0.88,9.43E-05,terra_modis,band3
0.89,7.71E-05,terra_modis,band3
0.9,7.07E-05,terra_modis,band3
0.91,7.36E-05,terra_modis,band3
0.92,5.84E-05,terra_modis,band3
0.93,6.47E-05,terra_modis,band3
0.94,9.03E-05,terra_modis,band3
0.95,8.40E-05,terra_modis,band3
0.96,8.74E-05,terra_modis,band3
0.97,0.000118499,terra_modis,band3
0.98,6.29E-05,terra_modis,band3
0.99,4.32E-05,terra_modis,band3
1,5.74E-05,terra_modis,band3
1.01,2.87E-05,terra_modis,band3
1.02,5.06E-05,terra_modis,band3
1.03,4.23E-05,terra_modis,band3
1.04,3.85E-05,terra_modis,band3
1.05,8.53E-05,terra_modis,band3
1.06,6.37E-05,terra_modis,band3
1.07,7.83E-05,terra_modis,band3
1.08,0.000105559,terra_modis,band3
1.09,0.000125489,terra_modis,band3
1.1,0.00016521,terra_modis,band3
0.35,0.000404561,terra_modis,band4
0.36,0.000243581,terra_modis,band4
0.37,0.000123366,terra_modis,band4
0.38,0.000124056,terra_modis,band4
0.39,0.000103609,terra_modis,band4
0.4,9.96E-05,terra_modis,band4
0.41,7.76E-05,terra_modis,band4
0.42,6.57E-05,terra_modis,band4
